student_id,course_category,login_frequency_per_week,avg_session_minutes,course_progress_percent,assignments_completed,quiz_average_score,forum_interactions,video_watch_percent,device_type,dropout_risk
2695,Programming,6,66,79,4,89.41,47,83,Desktop,High
2696,AI & ML,5,135,37,5,98.9,39,72,Desktop,Medium
2697,Business,14,161,40,11,64.66,43,70,Desktop,High
2698,AI & ML,13,62,6,10,85.8,45,56,Mobile,Medium
2699,Design,1,52,77,4,45.99,10,25,Tablet,Medium
2700,AI & ML,4,58,52,0,86.61,11,53,Desktop,Low
2701,Data Science,6,51,62,6,62.29,12,75,Tablet,High
2702,Design,13,20,88,5,42.36,7,44,Desktop,Low
2703,Programming,10,112,31,1,61.79,0,32,Mobile,Low
2704,Business,10,107,37,10,76.64,8,82,Desktop,Low
2705,Design,14,155,21,6,47.16,27,85,Desktop,High
2706,Design,4,94,15,5,95.44,1,24,Tablet,High
2707,Data Science,14,109,51,4,44.66,13,94,Tablet,Medium
2708,Business,9,113,28,7,95.8,12,30,Mobile,Medium
2709,Programming,5,55,15,4,82.43,47,97,Tablet,Medium
2710,Design,8,53,75,10,59.78,1,63,Tablet,High
2711,Design,9,31,16,1,63.45,3,88,Tablet,Medium
2712,Data Science,10,123,100,5,84.45,11,21,Mobile,High
2713,AI & ML,5,134,63,11,76.09,47,59,Mobile,Low
2714,Programming,6,133,90,0,80.3,9,56,Mobile,Low
2715,Business,1,39,88,4,63.35,2,68,Tablet,High
2716,Design,11,17,12,5,69.27,3,94,Tablet,Low
2717,Design,12,107,71,6,99.39,5,55,Mobile,High
2718,Programming,7,66,55,1,52.84,22,94,Tablet,Medium
2719,AI & ML,4,120,4,0,65.07,4,92,Tablet,High
2720,Design,11,82,11,5,57.51,49,89,Desktop,Low
2721,Programming,2,124,40,2,85.91,2,53,Mobile,Medium
2722,Data Science,5,29,2,4,85.84,9,77,Mobile,Low
2723,AI & ML,12,34,98,11,57.55,42,56,Tablet,Medium
2724,Business,3,28,32,10,44.88,18,79,Tablet,Medium
2725,Design,6,14,85,1,40.69,13,31,Desktop,High
2726,Programming,8,84,49,0,65.65,20,51,Mobile,Medium
2727,Data Science,7,137,55,0,64.62,42,100,Mobile,Low
2728,Business,3,81,8,10,99.3,27,23,Tablet,High
2729,Programming,8,164,81,3,68.19,20,52,Mobile,Low
2730,Programming,2,49,49,9,55.39,35,62,Tablet,Low
2731,Business,10,35,28,1,93.47,23,28,Desktop,Low
2732,Data Science,9,36,38,0,69.46,37,70,Tablet,High
2733,Data Science,4,92,90,5,75.95,16,39,Desktop,Low
2734,AI & ML,1,137,99,3,45.74,21,58,Tablet,Low
2735,Design,8,179,44,9,62.97,18,42,Desktop,High
2736,Business,7,166,16,11,96.65,44,60,Desktop,High
2737,Business,11,176,55,6,75.37,9,63,Mobile,Low
2738,Business,13,178,97,10,60.67,10,54,Tablet,Medium
2739,Data Science,5,42,45,5,77.54,37,42,Mobile,High
2740,Design,10,106,66,4,94.62,1,77,Mobile,Low
2741,AI & ML,13,120,68,9,56.44,32,67,Tablet,High
2742,Programming,5,25,13,11,70.31,42,77,Mobile,Medium
2743,Programming,7,32,66,11,97.52,30,76,Mobile,Medium
2744,Business,5,144,22,11,50.34,47,58,Mobile,Low
2745,Design,8,35,93,11,83.18,34,47,Tablet,Medium
2746,Data Science,11,105,60,1,76.87,36,83,Mobile,Low
2747,Design,13,21,22,4,80.78,46,81,Mobile,Medium
2748,Design,6,81,26,8,61.07,46,81,Mobile,Low
2749,Data Science,13,142,53,8,58.83,35,45,Tablet,Low
2750,Business,5,115,9,1,81.05,22,70,Desktop,Low
2751,Design,9,126,88,6,52.93,35,69,Desktop,High
2752,Programming,11,35,76,9,65.18,39,55,Desktop,Low
2753,Data Science,2,142,15,3,51.29,38,45,Desktop,Low
2754,AI & ML,1,31,40,2,40.5,25,52,Mobile,Low
2755,Business,8,22,97,10,98.2,24,87,Tablet,Medium
2756,Data Science,12,165,54,0,65.9,16,92,Mobile,Low
2757,AI & ML,3,170,100,2,98.16,14,27,Tablet,Medium
2758,AI & ML,14,116,60,10,48.42,36,85,Mobile,Low
2759,Design,11,32,85,8,75.24,44,42,Desktop,Low
2760,Design,12,106,80,8,52.06,3,89,Desktop,Medium
2761,Design,12,27,86,6,87.4,21,74,Tablet,High
2762,Data Science,12,126,99,2,87.02,16,62,Mobile,Low
2763,Data Science,7,39,48,2,46.76,21,40,Desktop,Low
2764,Business,10,35,72,3,94.72,16,41,Tablet,Low
2765,Design,13,153,51,6,51.68,13,28,Mobile,Medium
2766,AI & ML,11,48,1,6,76.78,13,53,Tablet,Low
2767,Programming,8,170,95,11,99.14,16,78,Mobile,High
2768,Business,13,163,49,11,92.94,7,45,Mobile,Low
2769,Data Science,13,175,85,1,97.39,33,20,Mobile,Low
2770,Business,6,139,42,11,60.56,25,24,Tablet,Low
2771,Business,12,122,76,4,46.33,44,60,Tablet,Medium
2772,Business,10,143,7,6,51.3,29,82,Mobile,Medium
2773,Business,14,55,58,6,70.03,21,41,Desktop,Low
2774,Programming,9,59,64,5,87.59,15,87,Mobile,High
2775,Design,7,175,80,9,49.01,29,67,Tablet,Low
2776,AI & ML,10,115,11,9,79.58,15,85,Mobile,Medium
2777,Business,5,155,3,11,59.41,37,35,Tablet,Medium
2778,Business,8,164,76,7,60.47,23,99,Mobile,Low
2779,Business,2,178,94,2,79.72,35,72,Mobile,High
2780,Design,7,81,40,0,68.02,34,84,Desktop,High
2781,Data Science,4,83,6,2,88.72,5,98,Desktop,Low
2782,Data Science,9,26,86,10,49.36,3,83,Tablet,Medium
2783,Programming,12,166,87,1,87.4,17,87,Mobile,Low
2784,Data Science,1,79,68,1,43.85,5,82,Tablet,Medium
2785,Business,7,159,68,1,51.64,25,81,Mobile,Low
2786,Business,6,15,80,4,79.37,36,100,Mobile,High
2787,Business,8,35,29,0,91.3,26,90,Mobile,Low
2788,Programming,5,176,72,9,55.16,40,64,Desktop,Low
2789,Business,1,149,5,3,59.63,10,71,Tablet,Low
2790,Data Science,1,108,88,9,72.23,37,93,Mobile,Low
2791,Design,9,151,18,4,52.69,15,84,Mobile,Medium
2792,Design,10,31,79,1,88.67,18,21,Tablet,Low
2793,AI & ML,6,60,84,4,86.42,42,68,Tablet,Medium
2794,Data Science,10,160,65,9,48.72,14,41,Mobile,Low
2795,Business,5,113,9,3,67.83,25,48,Desktop,Medium
2796,Design,1,98,15,7,86.49,40,54,Desktop,Medium
2797,Data Science,6,150,36,0,60.24,30,100,Mobile,High
2798,Design,6,147,78,11,77.99,18,95,Desktop,High
2799,Business,3,18,76,4,43.01,23,43,Tablet,High
2800,Design,13,88,76,10,76.52,8,49,Desktop,Medium
